v1,v1_ref,v2,v2_ref
0.019102163428801434,0.020279895878253323,0.020033733479929313,0.020279895878253316
0.01911784811791361,0.020279895878253323,0.020035389981112893,0.020279895878253316
0.019133295778793784,0.020279895878253323,0.020037018654304083,0.020279895878253316
0.019148509985965165,0.020279895878253323,0.02003862003514688,0.020279895878253316
0.019163494260343042,0.020279895878253323,0.020040194646449613,0.020279895878253316
0.019178252070026387,0.020279895878253323,0.020041742998575786,0.020279895878253316
0.019192786831078272,0.020279895878253323,0.02004326558981996,0.020279895878253316
0.019207101908295457,0.020279895878253323,0.020044762906768224,0.020279895878253316
0.019221200615966105,0.020279895878253323,0.020046235424655577,0.020279895878253316
0.019235086218619264,0.020279895878253323,0.020047683607685638,0.020279895878253316
0.019248761931761497,0.020279895878253323,0.020049107909360535,0.020279895878253316
0.019262230922601875,0.020279895878253323,0.020050508772808777,0.020279895878253316
0.01927549631077017,0.020279895878253323,0.02005188663107281,0.020279895878253316
0.019288561169022465,0.020279895878253323,0.020053241907400467,0.020279895878253316
0.019301428523936605,0.020279895878253323,0.02005457501553129,0.020279895878253316
0.01931410135659843,0.020279895878253323,0.020055886359968522,0.020279895878253316
0.019326582603277943,0.020279895878253323,0.020057176336238547,0.020279895878253316
0.019338875156094903,0.020279895878253323,0.020058445331149626,0.020279895878253316
0.01935098186367681,0.020279895878253323,0.02005969372302892,0.020279895878253316
0.01936290553180503,0.020279895878253323,0.020060921881964885,0.020279895878253316
0.01937464892405319,0.020279895878253323,0.020062130170035726,0.020279895878253316
0.019386214762416445,0.020279895878253323,0.020063318941521493,0.020279895878253316
0.019397605727929267,0.020279895878253323,0.02006448854313497,0.020279895878253316
0.019408824461278385,0.020279895878253323,0.020065639314205425,0.020279895878253316
0.019419873563403117,0.020279895878253323,0.02006677158689175,0.020279895878253316
0.019430755596087975,0.020279895878253323,0.02006788568637653,0.020279895878253316
0.01944147308254771,0.020279895878253323,0.020068981931049442,0.020279895878253316
0.019452028508003826,0.020279895878253323,0.020070060632676568,0.020279895878253316
0.01946242432025015,0.020279895878253323,0.02007112209659623,0.020279895878253316
0.01947266293021363,0.020279895878253323,0.02007216662186801,0.020279895878253316
0.019482746712504894,0.020279895878253323,0.020073194501443885,0.020279895878253316
0.019492678005960745,0.020279895878253323,0.02007420602232747,0.020279895878253316
0.019502459114179478,0.020279895878253323,0.020075201465723932,0.020279895878253316
0.01951209230604792,0.020279895878253323,0.020076181107189377,0.020279895878253316
0.01952157981626119,0.020279895878253323,0.020077145216770325,0.020279895878253316
0.01953092384583419,0.020279895878253323,0.020078094059145863,0.020279895878253316
0.019540126562605637,0.020279895878253323,0.020079027893763143,0.020279895878253316
0.019549190101735524,0.020279895878253323,0.020079946974960995,0.020279895878253316
0.01955811656619362,0.020279895878253323,0.020080851552108092,0.020279895878253316
0.0195669080272434,0.020279895878253323,0.020081741869708226,0.020279895878253316
0.019575566524916186,0.020279895878253323,0.020082618167529463,0.020279895878253316
0.019584094068479375,0.020279895878253323,0.020083480680718736,0.020279895878253316
0.01959249263689837,0.020279895878253323,0.020084329639907077,0.020279895878253316
0.019600764179290197,0.020279895878253323,0.020085165271326106,0.020279895878253316
0.019608910615372514,0.020279895878253323,0.020085987796900445,0.020279895878253316
0.019616933835903305,0.020279895878253323,0.0200867974343641,0.020279895878253316
0.01962483570311675,0.020279895878253323,0.020087594397345,0.020279895878253316
0.019632618051151393,0.020279895878253323,0.020088378895464644,0.020279895878253316
0.019640282686470983,0.020279895878253323,0.02008915113443659,0.020279895878253316
0.019647831388280926,0.020279895878253323,0.020089911316150955,0.020279895878253316
0.019655265908937868,0.020279895878253323,0.020090659638759542,0.020279895878253316
0.019662587974352292,0.020279895878253323,0.020091396296767153,0.020279895878253316
0.019669799284386846,0.020279895878253323,0.020092121481107787,0.020279895878253316
0.01967690151324752,0.020279895878253323,0.02009283537922429,0.020279895878253316
0.019683896309868436,0.020279895878253323,0.020093538175155662,0.020279895878253316
0.019690785298293323,0.020279895878253323,0.020094230049600127,0.020279895878253316
0.019697570078049096,0.020279895878253323,0.020094911179991435,0.020279895878253316
0.019704252224514236,0.020279895878253323,0.020095581740576112,0.020279895878253316
0.01971083328928218,0.020279895878253323,0.02009624190247987,0.020279895878253316
0.019717314800519834,0.020279895878253323,0.020096891833770097,0.020279895878253316
0.019723698263319246,0.020279895878253323,0.020097531699527812,0.020279895878253316
0.019729985160045076,0.020279895878253323,0.02009816166190855,0.020279895878253316
0.019736176950677083,0.020279895878253323,0.020098781880203007,0.020279895878253316
0.019742275073146097,0.020279895878253323,0.020099392510904313,0.020279895878253316
0.01974828094366797,0.020279895878253323,0.020099993707748905,0.020279895878253316
0.019754195957067757,0.020279895878253323,0.020100585621798308,0.020279895878253316
0.01976002148710369,0.020279895878253323,0.02010116840148059,0.020279895878253316
0.019765758886784533,0.020279895878253323,0.02010174219264133,0.020279895878253316
0.019771409488681366,0.020279895878253323,0.02010230713860252,0.020279895878253316
0.01977697460523541,0.020279895878253323,0.020102863380217665,0.020279895878253316
0.01978245552906206,0.020279895878253323,0.02010341105591228,0.020279895878253316
0.01978785353324872,0.020279895878253323,0.020103950301741867,0.020279895878253316
0.019793169871650446,0.020279895878253323,0.020104481251426415,0.020279895878253316
0.01979840577917776,0.020279895878253323,0.020105004036416633,0.020279895878253316
0.01980356247208415,0.020279895878253323,0.02010551878591878,0.020279895878253316
0.01980864114824575,0.020279895878253323,0.02010602562695587,0.020279895878253316
0.019813642987439838,0.020279895878253323,0.020106524684394667,0.020279895878253316
0.019818569151616398,0.020279895878253323,0.020107016081001388,0.020279895878253316
0.01982342078516795,0.020279895878253323,0.020107499937472916,0.020279895878253316
0.019828199015193417,0.020279895878253323,0.02010797637248307,0.020279895878253316
0.01983290495175989,0.020279895878253323,0.02010844550271599,0.020279895878253316
0.01983753968815833,0.020279895878253323,0.02010890744291205,0.020279895878253316
0.019842104301157938,0.020279895878253323,0.02010936230589351,0.020279895878253316
0.019846599851253807,0.020279895878253323,0.020109810202615788,0.020279895878253316
0.019851027382914447,0.020279895878253323,0.020110251242184008,0.020279895878253316
0.019855387924821756,0.020279895878253323,0.020110685531903573,0.020279895878253316
0.0198596824901098,0.020279895878253323,0.02011111317730951,0.020279895878253316
0.019863912076599786,0.020279895878253323,0.020111534282195316,0.020279895878253316
0.019868077667030838,0.020279895878253323,0.02011194894864811,0.020279895878253316
0.019872180229287516,0.020279895878253323,0.020112357277081,0.020279895878253316
0.01987622071662402,0.020279895878253323,0.02011275936626331,0.020279895878253316
0.01988020006788547,0.020279895878253323,0.020113155313347335,0.020279895878253316
0.019884119207724676,0.020279895878253323,0.020113545213902455,0.020279895878253316
0.019887979046816707,0.020279895878253323,0.020113929161942812,0.020279895878253316
0.01989178048206974,0.020279895878253323,0.020114307249956265,0.020279895878253316
0.01989552439683352,0.020279895878253323,0.02011467956892617,0.020279895878253316
0.019899211661103425,0.020279895878253323,0.02011504620836343,0.020279895878253316
0.01990284313172248,0.020279895878253323,0.020115407256329047,0.020279895878253316
0.0199064196525792,0.020279895878253323,0.020115762799469417,0.020279895878253316
0.019909942054804026,0.020279895878253323,0.020116112923029745,0.020279895878253316
0.019913411156961894,0.020279895878253323,0.020116457710884342,0.020279895878253316
0.01991682776524158,0.020279895878253323,0.020116797245559686,0.020279895878253316
0.019920192673642458,0.020279895878253323,0.020117131608262742,0.020279895878253316
0.019923506664159707,0.020279895878253323,0.02011746087889412,0.020279895878253316
0.019926770506964127,0.020279895878253323,0.0201177851360817,0.020279895878253316
0.019929984960582306,0.020279895878253323,0.020118104457190512,0.020279895878253316
0.019933150772070553,0.020279895878253323,0.02011841891836171,0.020279895878253316
0.01993626867719046,0.020279895878253323,0.020118728594513687,0.020279895878253316
0.01993933940057734,0.020279895878253323,0.02011903355938104,0.020279895878253316
0.019942363655909904,0.020279895878253323,0.020119333885523814,0.020279895878253316
0.01994534214607505,0.020279895878253323,0.02011962964434959,0.020279895878253316
0.019948275563331036,0.020279895878253323,0.020119920906135527,0.020279895878253316
0.019951164589468502,0.020279895878253323,0.02012020774004284,0.020279895878253316
0.019954009895967423,0.020279895878253323,0.02012049021414584,0.020279895878253316
0.019956812144153863,0.020279895878253323,0.02012076839544318,0.020279895878253316
0.019959571985353683,0.020279895878253323,0.020121042349870166,0.020279895878253316
0.01996229006104308,0.020279895878253323,0.02012131214232607,0.020279895878253316
0.019964967002996638,0.020279895878253323,0.020121577836696096,0.020279895878253316
0.019967603433436273,0.020279895878253323,0.020121839495846443,0.020279895878253316
0.01997019996517276,0.020279895878253323,0.020122097181670424,0.020279895878253316
0.019972757201750235,0.020279895878253323,0.020122350955079693,0.020279895878253316
0.01997527573758494,0.020279895878253323,0.02012260087603614,0.020279895878253316
0.019977756158103637,0.020279895878253323,0.020122847003561126,0.020279895878253316
0.019980199039879337,0.020279895878253323,0.020123089395752438,0.020279895878253316
0.019982604950765554,0.020279895878253323,0.020123328109796824,0.020279895878253316
0.019984974450027556,0.020279895878253323,0.02012356320198944,0.020279895878253316
0.019987308088471847,0.020279895878253323,0.020123794727749934,0.020279895878253316
0.0199896064085754,0.020279895878253323,0.020124022741627053,0.020279895878253316
0.019991869944609976,0.020279895878253323,0.020124247297325107,0.020279895878253316
0.019994099222767098,0.020279895878253323,0.020124468447710014,0.020279895878253316
0.019996294761280304,0.020279895878253323,0.02012468624482205,0.020279895878253316
0.019998457070544196,0.020279895878253323,0.020124900739901006,0.020279895878253316
0.020000586653235175,0.020279895878253323,0.020125111983376777,0.020279895878253316
0.020002684004425397,0.020279895878253323,0.02012532002491116,0.020279895878253316
0.020004749611700443,0.020279895878253323,0.02012552491338178,0.020279895878253316
0.020006783955269815,0.020279895878253323,0.020125726696920816,0.020279895878253316
0.02000878750808044,0.020279895878253323,0.020125925422909564,0.020279895878253316
0.020010760735926555,0.020279895878253323,0.020126121137988357,0.020279895878253316
0.020012704097556004,0.020279895878253323,0.020126313888085938,0.020279895878253316
0.020014618044778925,0.020279895878253323,0.02012650371841215,0.020279895878253316
0.020016503022570235,0.020279895878253323,0.020126690673490016,0.020279895878253316
0.020018359469175916,0.020279895878253323,0.020126874797139514,0.020279895878253316
0.020020187816212,0.020279895878253323,0.020127056132516443,0.020279895878253316
0.020021988488766483,0.020279895878253323,0.020127234722105758,0.020279895878253316
0.02002376190549738,0.020279895878253323,0.0201274106077389,0.020279895878253316
0.020025508478730907,0.020279895878253323,0.020127583830593494,0.020279895878253316
0.020027228614555373,0.020279895878253323,0.02012775443122492,0.020279895878253316
0.02002892271291718,0.020279895878253323,0.020127922449556593,0.020279895878253316
0.02003059116771267,0.020279895878253323,0.020128087924901568,0.020279895878253316
0.02003223436688043,0.020279895878253323,0.020128250895964827,0.020279895878253316
0.020033852692490972,0.020279895878253323,0.020128411400855695,0.020279895878253316
0.020035446520834888,0.020279895878253323,0.020128569477102308,0.020279895878253316
0.020037016222511462,0.020279895878253323,0.020128725161651453,0.020279895878253316
0.020038562162513974,0.020279895878253323,0.020128878490882702,0.020279895878253316
0.02004008470031457,0.020279895878253323,0.020129029500618352,0.020279895878253316
0.020041584189947413,0.020279895878253323,0.020129178226133346,0.020279895878253316
0.02004306098009182,0.020279895878253323,0.020129324702157385,0.020279895878253316
0.02004451541415285,0.020279895878253323,0.02012946896288586,0.020279895878253316
0.02004594783034049,0.020279895878253323,0.020129611041994174,0.020279895878253316
0.020047358561748625,0.020279895878253323,0.020129750972642604,0.020279895878253316
0.020048747936432944,0.020279895878253323,0.02012988878747731,0.020279895878253316
0.020050116277485777,0.020279895878253323,0.020130024518654137,0.020279895878253316
0.020051463903113315,0.020279895878253323,0.0201301581978245,0.020279895878253316
0.02005279112670704,0.020279895878253323,0.020130289856165363,0.020279895878253316
0.020054098256918437,0.020279895878253323,0.020130419524369933,0.020279895878253316
0.02005538559772927,0.020279895878253323,0.020130547232669806,0.020279895878253316
0.0200566534485233,0.020279895878253323,0.02013067301082878,0.020279895878253316
0.02005790210415578,0.020279895878253323,0.02013079688815379,0.020279895878253316
0.02005913185502153,0.020279895878253323,0.020130918893503314,0.020279895878253316
0.02006034298712121,0.020279895878253323,0.020131039055306933,0.020279895878253316
0.020061535782131025,0.020279895878253323,0.02013115740154181,0.020279895878253316
0.020062710517464506,0.020279895878253323,0.0201312739597723,0.020279895878253316
0.02006386746633954,0.020279895878253323,0.02013138875713418,0.020279895878253316
0.020065006897839945,0.020279895878253323,0.02013150182035646,0.020279895878253316
0.020066129076980122,0.020279895878253323,0.02013161317575077,0.020279895878253316
0.020067234264764595,0.020279895878253323,0.020131722849234653,0.020279895878253316
0.020068322718249983,0.020279895878253323,0.02013183086632561,0.020279895878253316
0.020069394690604123,0.020279895878253323,0.020131937252153276,0.020279895878253316
0.02007045043116452,0.020279895878253323,0.0201320420314688,0.020279895878253316
0.020071490185497764,0.020279895878253323,0.020132145228635507,0.020279895878253316
0.02007251419545416,0.020279895878253323,0.02013224686766027,0.020279895878253316
0.02007352269922676,0.020279895878253323,0.02013234697216972,0.020279895878253316
0.02007451593140427,0.020279895878253323,0.020132445565440162,0.020279895878253316
0.02007549412302693,0.020279895878253323,0.02013254267038934,0.020279895878253316
0.0200764575016399,0.020279895878253323,0.020132638309586958,0.020279895878253316
0.02007740629134621,0.020279895878253323,0.02013273250525511,0.020279895878253316
0.020078340712857953,0.020279895878253323,0.020132825279286212,0.020279895878253316
0.02007926098354853,0.020279895878253323,0.020132916653236452,0.020279895878253316
0.020080167317503703,0.020279895878253323,0.020133006648326495,0.020279895878253316
0.020081059925569564,0.020279895878253323,0.020133095285462844,0.020279895878253316
0.020081939015402873,0.020279895878253323,0.020133182585230773,0.020279895878253316
0.020082804791518624,0.020279895878253323,0.02013326856790599,0.020279895878253316
0.02008365745533915,0.020279895878253323,0.02013335325344243,0.020279895878253316
0.02008449720523788,0.020279895878253323,0.02013343666150803,0.020279895878253316
0.020085324236588206,0.020279895878253323,0.02013351881146218,0.020279895878253316
0.02008613874180766,0.020279895878253323,0.020133599722371644,0.020279895878253316
0.02008694091040304,0.020279895878253323,0.02013367941301163,0.020279895878253316
0.0200877309290136,0.020279895878253323,0.020133757901877804,0.020279895878253316
0.020088508981455633,0.020279895878253323,0.020133835207179807,0.020279895878253316
0.02008927524876432,0.020279895878253323,0.02013391134685246,0.020279895878253316
0.020090029909235883,0.020279895878253323,0.020133986338560936,0.020279895878253316
0.02009077313847019,0.020279895878253323,0.020134060199691804,0.020279895878253316
0.020091505109409866,0.020279895878253323,0.020134132947374553,0.020279895878253316
0.020092225992381054,0.020279895878253323,0.020134204598480105,0.020279895878253316
0.02009293595513334,0.020279895878253323,0.020134275169620318,0.020279895878253316
0.020093635162878196,0.020279895878253323,0.02013434467715907,0.020279895878253316
0.02009432377832795,0.020279895878253323,0.0201344131372091,0.020279895878253316
0.020095001961733604,0.020279895878253323,0.020134480565635514,0.020279895878253316
0.020095669870921866,0.020279895878253323,0.02013454697806199,0.020279895878253316
0.02009632766133136,0.020279895878253323,0.020134612389879052,0.020279895878253316
0.020096975486049065,0.020279895878253323,0.02013467681624464,0.020279895878253316
0.020097613495846094,0.020279895878253323,0.020134740272085616,0.020279895878253316
0.02009824183921305,0.020279895878253323,0.020134802772097622,0.020279895878253316
0.020098860662393307,0.020279895878253323,0.020134864330761056,0.020279895878253316
0.020099470109418382,0.020279895878253323,0.020134924962331022,0.020279895878253316
0.020100070322140638,0.020279895878253323,0.020134984680847325,0.020279895878253316
0.02010066144026636,0.020279895878253323,0.02013504350013801,0.020279895878253316
0.02010124360138842,0.020279895878253323,0.02013510143381889,0.020279895878253316
0.020101816941018136,0.020279895878253323,0.020135158495299812,0.020279895878253316
0.02010238159261611,0.020279895878253323,0.02013521469779251,0.020279895878253316
0.02010293768762451,0.020279895878253323,0.020135270054302757,0.020279895878253316
0.020103485355496765,0.020279895878253323,0.020135324577640206,0.020279895878253316
0.02010402472372764,0.020279895878253323,0.020135378280422868,0.020279895878253316
0.02010455591788324,0.020279895878253323,0.02013543117507453,0.020279895878253316
0.02010507906163045,0.020279895878253323,0.0201354832738277,0.020279895878253316
0.020105594276764574,0.020279895878253323,0.02013553458873539,0.020279895878253316
0.02010610168323869,0.020279895878253323,0.020135585131663955,0.020279895878253316
0.02010660139919079,0.020279895878253323,0.020135634914303483,0.020279895878253316
0.02010709354097188,0.020279895878253323,0.020135683948163684,0.020279895878253316
0.02010757822317235,0.020279895878253323,0.020135732244583412,0.020279895878253316
0.020108055558649585,0.020279895878253323,0.020135779814723878,0.020279895878253316
0.020108525658552864,0.020279895878253323,0.020135826669583638,0.020279895878253316
0.02010898863235044,0.020279895878253323,0.020135872819990245,0.020279895878253316
0.020109444587854283,0.020279895878253323,0.02013591827660758,0.020279895878253316
0.020109893631245542,0.020279895878253323,0.020135963049936357,0.020279895878253316
0.02011033586709857,0.020279895878253323,0.020136007150321798,0.020279895878253316
0.020110771398405242,0.020279895878253323,0.020136050587955052,0.020279895878253316
0.02011120032660056,0.020279895878253323,0.020136093372862863,0.020279895878253316
0.020111622751583753,0.020279895878253323,0.020136135514928672,0.020279895878253316
0.02011203877174302,0.020279895878253323,0.020136177023884722,0.020279895878253316
0.020112448483978772,0.020279895878253323,0.020136217909308543,0.020279895878253316
0.020112851983724325,0.020279895878253323,0.020136258180642755,0.020279895878253316
0.02011324936496964,0.020279895878253323,0.020136297847183248,0.020279895878253316
0.020113640720282554,0.020279895878253323,0.020136336918085775,0.020279895878253316
0.020114026140830646,0.020279895878253323,0.020136375402366492,0.020279895878253316
0.020114405716402727,0.020279895878253323,0.020136413308899117,0.020279895878253316
0.020114779535427917,0.020279895878253323,0.02013645064643626,0.020279895878253316
0.02011514768499867,0.020279895878253323,0.020136487423585606,0.020279895878253316
0.020115510250889868,0.020279895878253323,0.02013652364882508,0.020279895878253316
0.020115867317577606,0.020279895878253323,0.020136559330513795,0.020279895878253316
0.02011621896826061,0.020279895878253323,0.020136594476879113,0.020279895878253316
0.02011656528487907,0.020279895878253323,0.020136629096020462,0.020279895878253316
0.02011690634813323,0.020279895878253323,0.020136663195918236,0.020279895878253316
0.020117242237502404,0.020279895878253323,0.020136696784433045,0.020279895878253316
0.020117573031263648,0.020279895878253323,0.020136729869302327,0.020279895878253316
0.020117898806509393,0.020279895878253323,0.020136762458151793,0.020279895878253316
0.020118219639166355,0.020279895878253323,0.020136794558484963,0.020279895878253316
0.020118535604012278,0.020279895878253323,0.020136826177694273,0.020279895878253316
0.020118846774693267,0.020279895878253323,0.020136857323063858,0.020279895878253316
0.02011915322374171,0.020279895878253323,0.02013688800176301,0.020279895878253316
0.020119455022592225,0.020279895878253323,0.020136918220855702,0.020279895878253316
0.020119752241598832,0.020279895878253323,0.02013694798729854,0.020279895878253316
0.020120044950051385,0.020279895878253323,0.020136977307939955,0.020279895878253316
0.020120333216191128,0.020279895878253323,0.020137006189528153,0.020279895878253316
0.020120617107227054,0.020279895878253323,0.020137034638707245,0.020279895878253316
0.02012089668935131,0.020279895878253323,0.020137062662021643,0.020279895878253316
0.020121172027754868,0.020279895878253323,0.02013709026591297,0.020279895878253316
0.0201214431866418,0.020279895878253323,0.020137117456732804,0.020279895878253316
0.020121710229245297,0.020279895878253323,0.0201371442407312,0.020279895878253316
0.020121973217842138,0.020279895878253323,0.020137170624061288,0.020279895878253316
0.02012223221376601,0.020279895878253323,0.020137196612792133,0.020279895878253316
0.020122487277423582,0.020279895878253323,0.02013722221289169,0.020279895878253316
0.020122738468307536,0.020279895878253323,0.020137247430238082,0.020279895878253316
0.020122985845009607,0.020279895878253323,0.020137272270630086,0.020279895878253316
0.02012322946523623,0.020279895878253323,0.020137296739766393,0.020279895878253316
0.020123469385819853,0.020279895878253323,0.020137320843269794,0.020279895878253316
0.02012370566273401,0.020279895878253323,0.020137344586667837,0.020279895878253316
0.020123938351104306,0.020279895878253323,0.020137367975415488,0.020279895878253316
0.0201241675052234,0.020279895878253323,0.02013739101487592,0.020279895878253316
0.02012439317856175,0.020279895878253323,0.020137413710336834,0.020279895878253316
0.020124615423781026,0.020279895878253323,0.020137436067006246,0.020279895878253316
0.020124834292747043,0.020279895878253323,0.020137458090003724,0.020279895878253316
0.02012504983653972,0.020279895878253323,0.020137479784383037,0.020279895878253316
0.020125262105467417,0.020279895878253323,0.02013750115510996,0.020279895878253316
0.02012547114907569,0.020279895878253323,0.020137522207091172,0.020279895878253316
0.020125677016162045,0.020279895878253323,0.02013754294514418,0.020279895878253316
0.020125879754784342,0.020279895878253323,0.02013756337402692,0.020279895878253316
0.02012607941227484,0.020279895878253323,0.02013758349841117,0.020279895878253316
0.02012627603524874,0.020279895878253323,0.020137603322907545,0.020279895878253316
0.02012646966961695,0.020279895878253323,0.020137622852047284,0.020279895878253316
0.02012666036059432,0.020279895878253323,0.020137642090306367,0.020279895878253316
0.020126848152711922,0.020279895878253323,0.020137661042091956,0.020279895878253316
0.020127033089828966,0.020279895878253323,0.020137679711725254,0.020279895878253316
0.02012721521513885,0.020279895878253323,0.02013769810348451,0.020279895878253316
0.020127394571182407,0.020279895878253323,0.02013771622157399,0.020279895878253316
0.020127571199857336,0.020279895878253323,0.020137734070130045,0.020279895878253316
0.02012774514242639,0.020279895878253323,0.02013775165323649,0.020279895878253316
0.02012791643952898,0.020279895878253323,0.02013776897490621,0.020279895878253316
0.020128085131189598,0.020279895878253323,0.02013778603909272,0.020279895878253316
0.02012825125682628,0.020279895878253323,0.02013780284969763,0.020279895878253316
0.020128414855261588,0.020279895878253323,0.020137819410556042,0.020279895878253316
0.020128575964730312,0.020279895878253323,0.020137835725448132,0.020279895878253316
0.02012873462288886,0.020279895878253323,0.020137851798096275,0.020279895878253316
0.02012889086682462,0.020279895878253323,0.020137867632160075,0.020279895878253316
0.02012904473306257,0.020279895878253323,0.020137883231256152,0.020279895878253316
0.02012919625757566,0.020279895878253323,0.02013789859894111,0.020279895878253316
0.02012934547579356,0.020279895878253323,0.020137913738707953,0.020279895878253316
0.020129492422608742,0.020279895878253323,0.02013792865400812,0.020279895878253316
0.02012963713238555,0.020279895878253323,0.02013794334824413,0.020279895878253316
0.02012977963896955,0.020279895878253323,0.020137957824755318,0.020279895878253316
0.020129919975693664,0.020279895878253323,0.02013797208683579,0.020279895878253316
0.020130058175386004,0.020279895878253323,0.020137986137735722,0.020279895878253316
0.02013019427037935,0.020279895878253323,0.020137999980641568,0.020279895878253316
0.02013032829251561,0.020279895878253323,0.020138013618710194,0.020279895878253316
0.02013046027315659,0.020279895878253323,0.020138027055032745,0.020279895878253316
0.020130590243188255,0.020279895878253323,0.02013804029266843,0.020279895878253316
0.02013071823303023,0.020279895878253323,0.020138053334619554,0.020279895878253316
0.020130844272641408,0.020279895878253323,0.020138066183849165,0.020279895878253316
0.020130968391527584,0.020279895878253323,0.020138078843272966,0.020279895878253316
0.020131090618748397,0.020279895878253323,0.02013809131576077,0.020279895878253316
0.020131210982923562,0.020279895878253323,0.02013810360414116,0.020279895878253316
0.020131329512239313,0.020279895878253323,0.020138115711205166,0.020279895878253316
0.020131446234456545,0.020279895878253323,0.020138127639690254,0.020279895878253316
0.020131561176915575,0.020279895878253323,0.02013813939229848,0.020279895878253316
0.02013167436654264,0.020279895878253323,0.020138150971695315,0.020279895878253316
0.020131785829857266,0.020279895878253323,0.02013816238049937,0.020279895878253316
0.020131895592977612,0.020279895878253323,0.020138173621290608,0.020279895878253316
0.020132003681626362,0.020279895878253323,0.020138184696613978,0.020279895878253316
0.020132110121137702,0.020279895878253323,0.020138195608968828,0.020279895878253316
0.020132214936461876,0.020279895878253323,0.02013820636082253,0.020279895878253316
0.020132318152172066,0.020279895878253323,0.02013821695460259,0.020279895878253316
0.020132419792468655,0.020279895878253323,0.020138227392708107,0.020279895878253316
0.020132519881187416,0.020279895878253323,0.020138237677488548,0.020279895878253316
0.020132618441803207,0.020279895878253323,0.020138247811259027,0.020279895878253316
0.02013271549743422,0.020279895878253323,0.020138257796315527,0.020279895878253316
0.02013281107085078,0.020279895878253323,0.02013826763490104,0.020279895878253316
0.020132905184477815,0.020279895878253323,0.020138277329231756,0.020279895878253316
0.020132997860401125,0.020279895878253323,0.02013828688149051,0.020279895878253316
0.02013308912037211,0.020279895878253323,0.020138296293829187,0.020279895878253316
0.02013317898581346,0.020279895878253323,0.020138305568363227,0.020279895878253316
0.020133267477823583,0.020279895878253323,0.020138314707177828,0.020279895878253316
0.02013335461718144,0.020279895878253323,0.020138323712329122,0.020279895878253316
0.020133440424352597,0.020279895878253323,0.020138332585831906,0.020279895878253316
0.020133524919491632,0.020279895878253323,0.02013834132968492,0.020279895878253316
0.020133608122449003,0.020279895878253323,0.020138349945847882,0.020279895878253316
0.02013369005277449,0.020279895878253323,0.020138358436255,0.020279895878253316
0.020133770729722243,0.020279895878253323,0.020138366802808963,0.020279895878253316
0.02013385017225549,0.020279895878253323,0.0201383750473806,0.020279895878253316
0.020133928399050087,0.020279895878253323,0.020138383171816737,0.020279895878253316
0.02013400542849935,0.020279895878253323,0.02013839117793635,0.020279895878253316
0.020134081278718678,0.020279895878253323,0.02013839906752743,0.020279895878253316
0.020134155967549156,0.020279895878253323,0.020138406842352397,0.020279895878253316
0.020134229512561812,0.020279895878253323,0.02013841450414929,0.020279895878253316
0.02013430193106161,0.020279895878253323,0.020138422054632107,0.020279895878253316
0.020134373240092682,0.020279895878253323,0.020138429495478494,0.020279895878253316
0.020134443456440457,0.020279895878253323,0.020138436828349378,0.020279895878253316
0.020134512596636497,0.020279895878253323,0.020138444054880023,0.020279895878253316
0.020134580676962256,0.020279895878253323,0.020138451176679513,0.020279895878253316
0.02013464771345317,0.020279895878253323,0.02013845819533222,0.020279895878253316
0.020134713721901495,0.020279895878253323,0.02013846511240129,0.020279895878253316
0.02013477871786161,0.020279895878253323,0.02013847192941738,0.020279895878253316
0.0201348427166514,0.020279895878253323,0.020138478647900044,0.020279895878253316
0.02013490573335824,0.020279895878253323,0.02013848526933173,0.020279895878253316
0.02013496778283989,0.020279895878253323,0.020138491795187567,0.020279895878253316
0.02013502887972964,0.020279895878253323,0.020138498226916258,0.020279895878253316
0.02013508903844058,0.020279895878253323,0.020138504565933434,0.020279895878253316
0.020135148273165836,0.020279895878253323,0.020138510813651415,0.020279895878253316
0.020135206597885442,0.020279895878253323,0.020138516971445444,0.020279895878253316
0.020135264026367103,0.020279895878253323,0.02013852304067796,0.020279895878253316
0.02013532057217063,0.020279895878253323,0.020138529022686785,0.020279895878253316
0.020135376248650125,0.020279895878253323,0.020138534918794873,0.020279895878253316
0.020135431068958373,0.020279895878253323,0.020138540730297857,0.020279895878253316
0.020135485046048424,0.020279895878253323,0.020138546458479872,0.020279895878253316
0.020135538192677858,0.020279895878253323,0.020138552104600114,0.020279895878253316
0.020135590521410986,0.020279895878253323,0.02013855766990122,0.020279895878253316
0.02013564204462238,0.020279895878253323,0.02013856315560351,0.020279895878253316
0.02013569277449918,0.020279895878253323,0.020138568562911085,0.020279895878253316
0.020135742723043682,0.020279895878253323,0.020138573893014693,0.020279895878253316
0.02013579190207751,0.020279895878253323,0.020138579147077118,0.020279895878253316
0.02013584032324254,0.020279895878253323,0.020138584326253463,0.020279895878253316
0.020135887998004975,0.020279895878253323,0.02013858943167604,0.020279895878253316
0.020135934937658157,0.020279895878253323,0.020138594464454544,0.020279895878253316
0.020135981153323462,0.020279895878253323,0.0201385994256919,0.020279895878253316
0.02013602665595394,0.020279895878253323,0.020138604316475975,0.020279895878253316
0.02013607145633819,0.020279895878253323,0.02013860913786517,0.020279895878253316
0.020136115565100532,0.020279895878253323,0.02013861389091244,0.020279895878253316
0.02013615899270516,0.020279895878253323,0.020138618576648556,0.020279895878253316
0.020136201749456968,0.020279895878253323,0.02013862319609866,0.020279895878253316
